date,rain
23/02/2020,0
24/02/2020,0
25/02/2020,0
26/02/2020,0
27/02/2020,0
28/02/2020,0
29/02/2020,0
1/3/2020,0
2/3/2020,0
3/3/2020,0
4/3/2020,0
5/3/2020,0
6/3/2020,0
7/3/2020,0
8/3/2020,0
9/3/2020,0
10/3/2020,0
11/3/2020,0
12/3/2020,0
13/03/2020,0
14/03/2020,0
15/03/2020,0
16/03/2020,0
17/03/2020,0
18/03/2020,0
19/03/2020,0
20/03/2020,0
21/03/2020,0
22/03/2020,0
23/03/2020,0
24/03/2020,0
25/03/2020,0
26/03/2020,0
27/03/2020,0
28/03/2020,0
29/03/2020,0
30/03/2020,0
31/03/2020,0
1/4/2020,0
2/4/2020,0
3/4/2020,0
4/4/2020,0
5/4/2020,0
6/4/2020,0
7/4/2020,0
8/4/2020,0
9/4/2020,0
10/4/2020,0
11/4/2020,0
12/4/2020,0
13/04/2020,0
14/04/2020,0
15/04/2020,0
16/04/2020,0
17/04/2020,0
18/04/2020,0
19/04/2020,0
20/04/2020,0
21/04/2020,0
22/04/2020,0
23/04/2020,0
24/04/2020,0
25/04/2020,0
26/04/2020,0
27/04/2020,0
28/04/2020,0
29/04/2020,0
30/04/2020,0
1/5/2020,0
2/5/2020,0
3/5/2020,0.3
4/5/2020,0
5/5/2020,0
6/5/2020,0
7/5/2020,0
8/5/2020,0
9/5/2020,0.3
10/5/2020,0.3
11/5/2020,0
12/5/2020,0
13/05/2020,0
14/05/2020,0
15/05/2020,0
16/05/2020,0
17/05/2020,3.7
18/05/2020,0
19/05/2020,0
20/05/2020,0
21/05/2020,0
22/05/2020,10.9
23/05/2020,0
24/05/2020,0
25/05/2020,0.3
26/05/2020,0
27/05/2020,0
28/05/2020,0
29/05/2020,0
30/05/2020,0
31/05/2020,0
1/6/2020,0
2/6/2020,0
3/6/2020,0
4/6/2020,0
5/6/2020,0
6/6/2020,0
7/6/2020,0
8/6/2020,0
9/6/2020,0
10/6/2020,0
11/6/2020,48.2
12/6/2020,0
13/06/2020,0
14/06/2020,34.4
15/06/2020,0
16/06/2020,0
17/06/2020,0
18/06/2020,0
19/06/2020,0
20/06/2020,0
21/06/2020,0
22/06/2020,24.5
23/06/2020,0
24/06/2020,3.1
25/06/2020,0
26/06/2020,0
27/06/2020,0
28/06/2020,19.5
29/06/2020,0
30/06/2020,2.4
1/7/2020,0
2/7/2020,0
3/7/2020,0
4/7/2020,23.4
5/7/2020,0
6/7/2020,82.2
7/7/2020,0
8/7/2020,0.5
9/7/2020,0
10/7/2020,26.5
11/7/2020,0
12/7/2020,7.8
13/07/2020,1.7
14/07/2020,4.2
15/07/2020,0
16/07/2020,18.2
17/07/2020,0
18/07/2020,1.1
19/07/2020,0
20/07/2020,0
21/07/2020,0
22/07/2020,0
23/07/2020,56.8
24/07/2020,8.6
25/07/2020,0
26/07/2020,25.4
27/07/2020,29.4
28/07/2020,0
29/07/2020,0
30/07/2020,0
31/07/2020,35.7
1/8/2020,0
2/8/2020,0
3/8/2020,0
4/8/2020,2.3
5/8/2020,0
6/8/2020,0.3
7/8/2020,82.7
8/8/2020,0
9/8/2020,0
10/8/2020,0
11/8/2020,5.7
12/8/2020,0
13/08/2020,0
14/08/2020,7.5
15/08/2020,8.5
16/08/2020,0
17/08/2020,0
18/08/2020,5.1
19/08/2020,0.3
20/08/2020,4.3
21/08/2020,28.3
22/08/2020,22.5
23/08/2020,0
24/08/2020,67
25/08/2020,0
26/08/2020,0
27/08/2020,14.2
28/08/2020,24
29/08/2020,9.8
30/08/2020,22.7
31/08/2020,0
1/9/2020,7.9
2/9/2020,27.8
3/9/2020,0
4/9/2020,0.3
5/9/2020,11.5
6/9/2020,15.2
7/9/2020,0
8/9/2020,0
9/9/2020,14.1
10/9/2020,0
11/9/2020,10.1
12/9/2020,0
13/09/2020,10.1
14/09/2020,0
15/09/2020,23.5
16/09/2020,4.5
17/09/2020,0
18/09/2020,0
19/09/2020,0
20/09/2020,0
21/09/2020,4.1
22/09/2020,42
23/09/2020,0
24/09/2020,0
25/09/2020,0
26/09/2020,0.1
27/09/2020,0
28/09/2020,0
29/09/2020,0
30/09/2020,0
1/10/2020,0
2/10/2020,0
3/10/2020,0.3
4/10/2020,28.7
5/10/2020,0
6/10/2020,0
7/10/2020,16.1
8/10/2020,2.5
9/10/2020,0
10/10/2020,0
11/10/2020,0
12/10/2020,0
13/10/2020,0
14/10/2020,0
15/10/2020,0
16/10/2020,0
17/10/2020,0
18/10/2020,0
19/10/2020,0
20/10/2020,0
21/10/2020,0
22/10/2020,0
23/10/2020,0
24/10/2020,0
25/10/2020,0
26/10/2020,0
27/10/2020,0
28/10/2020,0
29/10/2020,0
30/10/2020,0
31/10/2020,0
1/11/2020,0
2/11/2020,0
3/11/2020,0
4/11/2020,0
5/11/2020,0
6/11/2020,0
7/11/2020,0
8/11/2020,0
9/11/2020,0
10/11/2020,0
11/11/2020,0
12/11/2020,0
13/11/2020,0
14/11/2020,0
15/11/2020,0
16/11/2020,0
17/11/2020,0
18/11/2020,0
19/11/2020,0
20/11/2020,0
21/11/2020,0
22/11/2020,0
23/11/2020,0
24/11/2020,0
25/11/2020,0
26/11/2020,0
27/11/2020,0
28/11/2020,0
29/11/2020,0
30/11/2020,0
1/12/2020,0
2/12/2020,0
3/12/2020,0
4/12/2020,0
5/12/2020,0
6/12/2020,0
7/12/2020,0
8/12/2020,0
9/12/2020,0
10/12/2020,0
11/12/2020,0
12/12/2020,0
13/12/2020,0
14/12/2020,0
15/12/2020,0
16/12/2020,0
17/12/2020,0
18/12/2020,0
19/12/2020,0
20/12/2020,0
21/12/2020,0
22/12/2020,0
23/12/2020,0
24/12/2020,0
25/12/2020,0
26/12/2020,0
27/12/2020,0
28/12/2020,0
29/12/2020,0
30/12/2020,0
31/12/2020,0
1/1/2021,0
2/1/2021,0
3/1/2021,0
4/1/2021,0
5/1/2021,0
6/1/2021,0
7/1/2021,0
8/1/2021,0
9/1/2021,0
10/1/2021,0
11/1/2021,0
12/1/2021,0
13/01/2021,0
14/01/2021,0
15/01/2021,0
16/01/2021,0
17/01/2021,0
18/01/2021,0
19/01/2021,0
20/01/2021,0
21/01/2021,0
22/01/2021,0
23/01/2021,0
24/01/2021,0
25/01/2021,0
26/01/2021,0
27/01/2021,0
28/01/2021,0
29/01/2021,0
30/01/2021,0
31/01/2021,0
1/2/2021,0
2/2/2021,0
3/2/2021,0
4/2/2021,0
5/2/2021,0
6/2/2021,0
7/2/2021,0
8/2/2021,0
9/2/2021,0
10/2/2021,0
11/2/2021,0
12/2/2021,0
13/02/2021,0
14/02/2021,0
15/02/2021,0
16/02/2021,0
17/02/2021,0
18/02/2021,0
19/02/2021,0
20/02/2021,0
21/02/2021,0
22/02/2021,0
23/02/2021,0
24/02/2021,0
25/02/2021,0
26/02/2021,0
27/02/2021,0
28/02/2021,0
1/3/2021,0
2/3/2021,0
3/3/2021,0
4/3/2021,0
5/3/2021,0
6/3/2021,0
7/3/2021,0
8/3/2021,0
9/3/2021,0
10/3/2021,0
11/3/2021,0
12/3/2021,0
13/03/2021,0
14/03/2021,0
15/03/2021,0
16/03/2021,0
17/03/2021,0
18/03/2021,0
19/03/2021,0
20/03/2021,0
21/03/2021,0
22/03/2021,0
23/03/2021,0
24/03/2021,0
25/03/2021,0
26/03/2021,0
27/03/2021,0
28/03/2021,0
29/03/2021,0
30/03/2021,0
31/03/2021,0
1/4/2021,0
2/4/2021,0
3/4/2021,0
4/4/2021,0
5/4/2021,0
6/4/2021,0
7/4/2021,0
8/4/2021,0
9/4/2021,0
10/4/2021,0
11/4/2021,0
12/4/2021,0
13/04/2021,0
14/04/2021,0
15/04/2021,0
16/04/2021,0
17/04/2021,0
18/04/2021,0
19/04/2021,0
20/04/2021,0
21/04/2021,11.1
22/04/2021,0
23/04/2021,0.6
24/04/2021,28.8
25/04/2021,0
26/04/2021,4.2
27/04/2021,0
28/04/2021,0
29/04/2021,0
30/04/2021,0
1/5/2021,0
2/5/2021,0
3/5/2021,0
4/5/2021,0
5/5/2021,0
6/5/2021,1.1
7/5/2021,0
8/5/2021,24.9
9/5/2021,19.4
10/5/2021,0
11/5/2021,0
12/5/2021,9.1
13/05/2021,0
14/05/2021,5.2
15/05/2021,27.6
16/05/2021,0
17/05/2021,11.4
18/05/2021,20.1
19/05/2021,0
20/05/2021,0
21/05/2021,0
22/05/2021,3.5
23/05/2021,0
24/05/2021,4.8
25/05/2021,0
26/05/2021,0
27/05/2021,12.4
28/05/2021,3.6
29/05/2021,0
30/05/2021,9.5
31/05/2021,0
1/6/2021,19.6
2/6/2021,0
3/6/2021,0
4/6/2021,18.1
5/6/2021,0
6/6/2021,21.8
7/6/2021,3.2
8/6/2021,0
9/6/2021,0
10/6/2021,10.2
11/6/2021,
12/6/2021,12.1
13/06/2021,
14/06/2021,
15/06/2021,27.3
16/06/2021,0
17/06/2021,8.9
18/06/2021,
19/06/2021,6.2
20/06/2021,28.6
21/06/2021,19
22/06/2021,33.4
23/06/2021,1.2
24/06/2021,1.4
25/06/2021,0
26/06/2021,0
27/06/2021,0
28/06/2021,0
29/06/2021,3.8
30/06/2021,28.4
1/7/2021,20
2/7/2021,12.8
3/7/2021,12.4
4/7/2021,0
5/7/2021,0
6/7/2021,0
7/7/2021,0
8/7/2021,5.4
9/7/2021,2.4
10/7/2021,0
11/7/2021,0
12/7/2021,1.1
13/07/2021,0
14/07/2021,22.4
15/07/2021,0
16/07/2021,TR
17/07/2021,0
18/07/2021,0
19/07/2021,0
20/07/2021,9.3
21/07/2021,0
22/07/2021,15.3
23/07/2021,16
24/07/2021,0
25/07/2021,0
26/07/2021,23.7
27/07/2021,8.5
28/07/2021,0
29/07/2021,22.1
30/07/2021,66.5
31/07/2021,0
1/8/2021,14.5
2/8/2021,0
3/8/2021,15.4
4/8/2021,35.4
5/8/2021,3.2
6/8/2021,0
7/8/2021,10.9
8/8/2021,0.9
9/8/2021,0
10/8/2021,21.8
11/8/2021,0
12/8/2021,5.6
13/08/2021,8.8
14/08/2021,0.4
15/08/2021,0
16/08/2021,TR
17/08/2021,31.8
18/08/2021,46.8
19/08/2021,0
20/08/2021,16.2
21/08/2021,0.6
22/08/2021,29.2
23/08/2021,3.6
24/08/2021,15.3
25/08/2021,24.4
26/08/2021,38
27/08/2021,0
28/08/2021,12.3
29/08/2021,8
30/08/2021,0
31/08/2021,0
1/9/2021,0
2/9/2021,8.2
3/9/2021,0
4/9/2021,18.2
5/9/2021,0
6/9/2021,17.8
7/9/2021,0
8/9/2021,1.1
9/9/2021,0
10/9/2021,62.3
11/9/2021,38.5
12/9/2021,39.6
13/09/2021,0
14/09/2021,12.2
15/09/2021,0
16/09/2021,29
17/09/2021,0
18/09/2021,0
19/09/2021,0
20/09/2021,0
21/09/2021,0
22/09/2021,35
23/09/2021,26.6
24/09/2021,0
25/09/2021,0
26/09/2021,0
27/09/2021,0
28/09/2021,0
29/09/2021,30
30/09/2021,13.1
1/10/2021,0
2/10/2021,0
3/10/2021,0
4/10/2021,0
5/10/2021,0
6/10/2021,0
7/10/2021,0
8/10/2021,0
9/10/2021,0
10/10/2021,0
11/10/2021,0
12/10/2021,0
13/10/2021,0
14/10/2021,0
15/10/2021,0
16/10/2021,34.9
17/10/2021,24.6
18/10/2021,0
19/10/2021,0
20/10/2021,0
21/10/2021,0
22/10/2021,17.2
23/10/2021,5
24/10/2021,0
25/10/2021,0
26/10/2021,0
27/10/2021,0
28/10/2021,0
29/10/2021,0
30/10/2021,0
31/10/2021,0
1/11/2021,0
2/11/2021,0
3/11/2021,0
4/11/2021,0
5/11/2021,0
6/11/2021,0
7/11/2021,0
8/11/2021,0
9/11/2021,0
10/11/2021,0
11/11/2021,0
12/11/2021,0
13/11/2021,0
14/11/2021,0
15/11/2021,0
16/11/2021,0
17/11/2021,0
18/11/2021,0
19/11/2021,0
20/11/2021,0
21/11/2021,0
22/11/2021,0
23/11/2021,0
24/11/2021,0
25/11/2021,0
26/11/2021,0
27/11/2021,0
28/11/2021,0
29/11/2021,0
30/11/2021,0
1/12/2021,0
2/12/2021,0
3/12/2021,0
4/12/2021,0
5/12/2021,0
6/12/2021,0
7/12/2021,0
8/12/2021,0
9/12/2021,0
10/12/2021,0
11/12/2021,0
12/12/2021,0
13/12/2021,0
14/12/2021,0
15/12/2021,0
16/12/2021,0
17/12/2021,0
18/12/2021,0
19/12/2021,0
20/12/2021,0
21/12/2021,0
22/12/2021,0
23/12/2021,0
24/12/2021,0
25/12/2021,0
26/12/2021,0
27/12/2021,0
28/12/2021,0
29/12/2021,0
30/12/2021,0
31/12/2021,0
